Datetime,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2025-04-11 19:15:00+00:00,534.9600219726562,535.239990234375,533.64501953125,535.0599975585938,854633
2025-04-11 19:20:00+00:00,535.2100219726562,535.6400146484375,534.489990234375,534.989990234375,799849
2025-04-11 19:25:00+00:00,534.739990234375,535.6799926757812,534.393798828125,535.19287109375,803299
2025-04-11 19:30:00+00:00,534.9899291992188,535.1599731445312,533.9299926757812,534.239990234375,927587
2025-04-11 19:35:00+00:00,534.6199951171875,534.760009765625,533.47998046875,534.27001953125,1180295
2025-04-11 19:40:00+00:00,534.9099731445312,535.1599731445312,534.2501220703125,534.5499877929688,1227084
2025-04-11 19:45:00+00:00,534.6199951171875,535.0999755859375,534.030029296875,534.9000244140625,1301075
2025-04-11 19:50:00+00:00,534.8300170898438,535.4500122070312,533.9600219726562,534.5900268554688,3265912
2025-04-11 19:55:00+00:00,533.969970703125,535.280029296875,533.9500122070312,534.8099975585938,6509245
2025-04-14 13:30:00+00:00,542.6199951171875,544.280029296875,541.969970703125,544.0499877929688,4990409
2025-04-14 13:35:00+00:00,540.9299926757812,542.8499755859375,540.9299926757812,542.6500244140625,1337928
2025-04-14 13:40:00+00:00,540.7235717773438,541.1500244140625,539.25,540.9299926757812,1332593
2025-04-14 13:45:00+00:00,541.280029296875,541.489990234375,539.2100219726562,540.75,1180398
2025-04-14 13:50:00+00:00,541.614990234375,541.9500122070312,540.1599731445312,541.239990234375,1022146
2025-04-14 13:55:00+00:00,540.469970703125,541.7999877929688,540.27001953125,541.6199951171875,858280
2025-04-14 14:00:00+00:00,542.5150146484375,543.0900268554688,539.9650268554688,540.6300048828125,1141908
2025-04-14 14:05:00+00:00,542.030029296875,543.489990234375,541.9099731445312,542.530029296875,861535
2025-04-14 14:10:00+00:00,541.4149780273438,542.1146850585938,540.9000244140625,542.0399780273438,661029
2025-04-14 14:15:00+00:00,540.9500122070312,541.989990234375,539.7100219726562,541.5,806427
2025-04-14 14:20:00+00:00,541.219970703125,541.530029296875,540.0999755859375,541.0,455218
2025-04-14 14:25:00+00:00,542.1199951171875,542.4000244140625,540.6699829101562,541.2550048828125,652067
2025-04-14 14:30:00+00:00,542.10498046875,542.6699829101562,541.6300048828125,542.1400146484375,580383
2025-04-14 14:35:00+00:00,542.5900268554688,542.8300170898438,541.760009765625,542.1099853515625,361995
2025-04-14 14:40:00+00:00,542.3499755859375,543.02001953125,542.0,542.6300048828125,444646
2025-04-14 14:45:00+00:00,542.97998046875,543.2000122070312,541.9400024414062,542.35498046875,480837
2025-04-14 14:50:00+00:00,543.7999877929688,543.8499755859375,542.9199829101562,542.989990234375,740599
2025-04-14 14:55:00+00:00,542.4199829101562,543.8200073242188,542.1500244140625,543.7899780273438,681448
2025-04-14 15:00:00+00:00,541.7791137695312,542.6400146484375,541.4000244140625,542.20849609375,914327
2025-04-14 15:05:00+00:00,541.1900024414062,542.0,540.7000122070312,541.8200073242188,694403
2025-04-14 15:10:00+00:00,540.6500244140625,541.7399291992188,540.4299926757812,541.1699829101562,526458
2025-04-14 15:15:00+00:00,540.9498901367188,541.029296875,540.1199951171875,540.6699829101562,512269
2025-04-14 15:20:00+00:00,540.3300170898438,541.22998046875,540.280029296875,540.9600219726562,456932
2025-04-14 15:25:00+00:00,538.52001953125,540.3699951171875,538.4299926757812,540.27001953125,973188
2025-04-14 15:30:00+00:00,539.7335205078125,539.7335205078125,538.1099853515625,538.6400146484375,714088
2025-04-14 15:35:00+00:00,537.5999755859375,539.9299926757812,537.5,539.75,864339
2025-04-14 15:40:00+00:00,538.22998046875,538.3300170898438,536.8800048828125,537.5700073242188,991489
2025-04-14 15:45:00+00:00,535.9000244140625,538.2899780273438,535.6699829101562,538.1799926757812,945847
2025-04-14 15:50:00+00:00,536.1951293945312,536.2999877929688,535.22998046875,535.77001953125,964672
2025-04-14 15:55:00+00:00,535.7399291992188,537.1300048828125,535.72998046875,536.1500244140625,977502
2025-04-14 16:00:00+00:00,536.530029296875,536.8499755859375,535.3599853515625,535.7249755859375,790486
2025-04-14 16:05:00+00:00,535.739990234375,536.7899780273438,535.4600219726562,536.530029296875,780524
2025-04-14 16:10:00+00:00,535.4299926757812,536.0900268554688,533.8599853515625,535.75,1574198
2025-04-14 16:15:00+00:00,536.9099731445312,537.5333251953125,535.3699951171875,535.469970703125,1039912
2025-04-14 16:20:00+00:00,536.5999755859375,537.8499755859375,535.97998046875,536.905029296875,1170392
2025-04-14 16:25:00+00:00,535.8499755859375,536.780029296875,535.1599731445312,536.6400146484375,450034
2025-04-14 16:30:00+00:00,537.47998046875,537.6400146484375,535.9467163085938,536.1900024414062,571819
2025-04-14 16:35:00+00:00,537.1099853515625,537.8599853515625,536.9400024414062,537.510009765625,581009
2025-04-14 16:40:00+00:00,537.5800170898438,537.6199951171875,536.5999755859375,537.25,446263
2025-04-14 16:45:00+00:00,537.0501098632812,537.9199829101562,536.9603881835938,537.5700073242188,354143
2025-04-14 16:50:00+00:00,536.9401245117188,537.0499877929688,535.6500244140625,537.0499877929688,673671
2025-04-14 16:55:00+00:00,535.52001953125,537.0900268554688,535.3699951171875,536.8001098632812,650673
2025-04-14 17:00:00+00:00,536.4400024414062,539.22998046875,535.2899780273438,535.5999755859375,1530709
2025-04-14 17:05:00+00:00,536.72998046875,537.0,535.7100219726562,536.5,426828
2025-04-14 17:10:00+00:00,536.8099975585938,537.1900024414062,536.1500244140625,536.4912719726562,343856
2025-04-14 17:15:00+00:00,537.4901123046875,537.530029296875,536.010009765625,536.8099975585938,385885
2025-04-14 17:20:00+00:00,538.5499877929688,538.5499877929688,537.2100219726562,537.510009765625,387959
2025-04-14 17:25:00+00:00,537.2999877929688,538.5076904296875,537.0435791015625,538.5076904296875,387382
2025-04-14 17:30:00+00:00,537.510009765625,537.9199829101562,536.489990234375,537.260009765625,450735
2025-04-14 17:35:00+00:00,537.6901245117188,538.1599731445312,537.1599731445312,537.4351806640625,302932
2025-04-14 17:40:00+00:00,537.0399780273438,538.1799926757812,536.9600219726562,537.6900024414062,366582
2025-04-14 17:45:00+00:00,537.6942749023438,537.9400024414062,536.6400146484375,537.1300048828125,361899
2025-04-14 17:50:00+00:00,538.8099975585938,539.4500122070312,537.489990234375,537.7550048828125,545755
2025-04-14 17:55:00+00:00,538.969970703125,539.280029296875,538.4199829101562,538.8300170898438,330160
2025-04-14 18:00:00+00:00,539.4299926757812,539.689697265625,538.8699951171875,538.9500122070312,397624
2025-04-14 18:05:00+00:00,539.6400146484375,539.8499755859375,538.9600219726562,539.510009765625,474874
2025-04-14 18:10:00+00:00,539.3200073242188,539.780029296875,538.8099975585938,539.5900268554688,336155
2025-04-14 18:15:00+00:00,539.6799926757812,539.77001953125,538.989990234375,539.2999877929688,411888
2025-04-14 18:20:00+00:00,540.3900146484375,540.4500122070312,539.5999755859375,539.7100219726562,500507
2025-04-14 18:25:00+00:00,540.3800048828125,540.510009765625,539.9099731445312,540.3900146484375,308612
2025-04-14 18:30:00+00:00,540.594970703125,540.7899780273438,540.0499877929688,540.3800048828125,495235
2025-04-14 18:35:00+00:00,540.6199951171875,540.8900146484375,540.3800048828125,540.5999755859375,315505
2025-04-14 18:40:00+00:00,541.1900024414062,541.3099975585938,540.6199951171875,540.719970703125,390010
2025-04-14 18:45:00+00:00,540.9099731445312,541.2999877929688,540.5700073242188,541.1900024414062,552554
2025-04-14 18:50:00+00:00,540.780029296875,541.1199951171875,540.469970703125,540.9400024414062,564894
2025-04-14 18:55:00+00:00,540.72998046875,541.030029296875,540.469970703125,540.7899780273438,556143
2025-04-14 19:00:00+00:00,541.4000244140625,541.4299926757812,540.6400146484375,540.77001953125,542683
2025-04-14 19:05:00+00:00,542.0900268554688,542.1799926757812,541.280029296875,541.4000244140625,631965
2025-04-14 19:10:00+00:00,542.3516845703125,542.5800170898438,541.739990234375,542.0999755859375,884363
2025-04-14 19:15:00+00:00,541.5300903320312,542.3599853515625,541.3419799804688,542.3599853515625,874771
2025-04-14 19:20:00+00:00,541.8499755859375,542.0800170898438,541.2698974609375,541.5900268554688,508003
2025-04-14 19:25:00+00:00,541.3300170898438,541.9500122070312,541.0162963867188,541.8699951171875,525844
2025-04-14 19:30:00+00:00,541.47998046875,541.5850219726562,540.6599731445312,541.3200073242188,628149
2025-04-14 19:35:00+00:00,541.239990234375,541.66357421875,540.8699951171875,541.489990234375,1465791
2025-04-14 19:40:00+00:00,541.6500244140625,542.1500244140625,541.1500244140625,541.219970703125,1111198
2025-04-14 19:45:00+00:00,540.8800048828125,541.7999877929688,540.3699951171875,541.6599731445312,1394448
2025-04-14 19:50:00+00:00,539.6900024414062,540.8699951171875,539.1300048828125,540.8699951171875,3113872
2025-04-14 19:55:00+00:00,538.97998046875,539.8300170898438,538.3599853515625,539.6900024414062,2879756
2025-04-15 13:30:00+00:00,540.2650146484375,540.8400268554688,539.2490234375,539.6749877929688,3017222
2025-04-15 13:35:00+00:00,541.4400024414062,541.6199951171875,539.5,540.260009765625,974375
2025-04-15 13:40:00+00:00,541.77587890625,542.219970703125,541.219970703125,541.4500122070312,958628
2025-04-15 13:45:00+00:00,542.1099853515625,542.4099731445312,541.010009765625,541.7999877929688,713078
2025-04-15 13:50:00+00:00,542.4500122070312,542.9498901367188,541.8900146484375,542.1400146484375,781429
2025-04-15 13:55:00+00:00,541.47998046875,542.6400146484375,541.4199829101562,542.469970703125,689499
2025-04-15 14:00:00+00:00,541.9000244140625,542.3499755859375,541.22998046875,541.52001953125,746525
2025-04-15 14:05:00+00:00,541.9398803710938,542.489990234375,541.6300048828125,541.9299926757812,665086
2025-04-15 14:10:00+00:00,541.739990234375,543.22998046875,541.530029296875,542.47998046875,601185
2025-04-15 14:15:00+00:00,539.4099731445312,542.5599975585938,539.0999755859375,541.75,1875615
2025-04-15 14:20:00+00:00,539.4600219726562,540.9000244140625,538.1400146484375,539.3900146484375,1403095
2025-04-15 14:25:00+00:00,539.4000244140625,540.0499877929688,538.739990234375,539.4749755859375,825560
2025-04-15 14:30:00+00:00,540.8499755859375,540.9799194335938,539.340087890625,539.4000244140625,725286
2025-04-15 14:35:00+00:00,539.9000244140625,541.0399780273438,539.7249755859375,540.8300170898438,514225
2025-04-15 14:40:00+00:00,541.6400146484375,541.8800048828125,539.510009765625,539.950927734375,604072
2025-04-15 14:45:00+00:00,540.7000122070312,541.7999877929688,539.0800170898438,541.6599731445312,1187297
2025-04-15 14:50:00+00:00,541.02001953125,541.1500244140625,539.7999877929688,540.6500244140625,440286
2025-04-15 14:55:00+00:00,540.5800170898438,541.5999755859375,540.5,541.0800170898438,1208544
2025-04-15 15:00:00+00:00,541.4495849609375,541.510009765625,540.4299926757812,540.580078125,464543
2025-04-15 15:05:00+00:00,540.8900146484375,541.6339111328125,540.4199829101562,541.4500122070312,427667
2025-04-15 15:10:00+00:00,541.4871215820312,541.5700073242188,540.4500122070312,540.8900146484375,409278
2025-04-15 15:15:00+00:00,541.469970703125,541.8499755859375,541.2899780273438,541.4400024414062,278384
2025-04-15 15:20:00+00:00,541.7000122070312,542.030029296875,541.4000244140625,541.5499877929688,311223
2025-04-15 15:25:00+00:00,540.1701049804688,541.6900024414062,540.1500244140625,541.6699829101562,404586
2025-04-15 15:30:00+00:00,540.6400146484375,541.530029296875,540.0900268554688,540.219970703125,419172
2025-04-15 15:35:00+00:00,540.3505249023438,541.0,539.77001953125,540.6712036132812,459651
2025-04-15 15:40:00+00:00,540.364990234375,540.5800170898438,540.0499877929688,540.3499755859375,481130
2025-04-15 15:45:00+00:00,539.9299926757812,540.8187866210938,539.6199951171875,540.3200073242188,418064
2025-04-15 15:50:00+00:00,540.8300170898438,541.2899780273438,539.4400024414062,540.0,521970
2025-04-15 15:55:00+00:00,540.9716796875,541.0,540.1900024414062,540.791015625,268025
2025-04-15 16:00:00+00:00,541.3300170898438,541.6199951171875,540.9000244140625,541.0,232338
2025-04-15 16:05:00+00:00,540.77001953125,541.510009765625,540.52001953125,541.3300170898438,251623
2025-04-15 16:10:00+00:00,540.9089965820312,541.2000122070312,540.510009765625,540.72998046875,198300
2025-04-15 16:15:00+00:00,540.719970703125,541.3099975585938,540.3726196289062,540.9299926757812,220801
2025-04-15 16:20:00+00:00,541.3099975585938,541.3699951171875,540.47998046875,540.7387084960938,419386
2025-04-15 16:25:00+00:00,540.97998046875,541.6199951171875,540.9003295898438,541.3099975585938,270159
2025-04-15 16:30:00+00:00,540.780029296875,541.43017578125,540.719970703125,541.0,191794
2025-04-15 16:35:00+00:00,540.281005859375,541.0599975585938,540.239990234375,540.8300170898438,224933
2025-04-15 16:40:00+00:00,540.717529296875,540.7899780273438,539.969970703125,540.260009765625,472220
2025-04-15 16:45:00+00:00,540.6420288085938,541.1397094726562,540.510009765625,540.7000122070312,233059
2025-04-15 16:50:00+00:00,539.510009765625,540.7304077148438,539.3900146484375,540.6400146484375,217292
2025-04-15 16:55:00+00:00,539.0399780273438,539.4849853515625,538.47998046875,539.47998046875,714714
2025-04-15 17:00:00+00:00,539.6400146484375,539.6900024414062,538.4600219726562,539.010009765625,512054
2025-04-15 17:05:00+00:00,539.1500244140625,539.9000244140625,539.1099853515625,539.6387939453125,453423
2025-04-15 17:10:00+00:00,539.3499145507812,539.5700073242188,538.9000244140625,539.1699829101562,320774
2025-04-15 17:15:00+00:00,538.6500244140625,539.4450073242188,538.3099975585938,539.3400268554688,361804
2025-04-15 17:20:00+00:00,538.0650024414062,538.8200073242188,537.5,538.6300048828125,534915
2025-04-15 17:25:00+00:00,537.760009765625,538.260009765625,537.3699951171875,538.0650024414062,378609
2025-04-15 17:30:00+00:00,538.0451049804688,538.6699829101562,537.7100219726562,537.77001953125,359239
2025-04-15 17:35:00+00:00,538.7000122070312,538.7999877929688,537.6099853515625,538.010009765625,427521
2025-04-15 17:40:00+00:00,538.8140258789062,539.2457275390625,538.6599731445312,538.739990234375,429005
2025-04-15 17:45:00+00:00,538.9401245117188,539.0,538.4299926757812,538.8300170898438,206555
2025-04-15 17:50:00+00:00,537.5,539.0499877929688,537.4500122070312,538.9600219726562,715123
2025-04-15 17:55:00+00:00,538.2866821289062,538.4400024414062,537.385009765625,537.489990234375,504556
2025-04-15 18:00:00+00:00,538.1199951171875,538.7750244140625,537.6699829101562,538.3200073242188,430343
2025-04-15 18:05:00+00:00,538.0800170898438,538.2000122070312,537.4400024414062,538.0999755859375,377099
2025-04-15 18:10:00+00:00,537.3800048828125,538.219970703125,537.0499877929688,538.0800170898438,410774
2025-04-15 18:15:00+00:00,537.0659790039062,537.5299072265625,536.8099975585938,537.364990234375,576955
2025-04-15 18:20:00+00:00,537.344970703125,537.5999755859375,536.8099975585938,537.0599975585938,371574
2025-04-15 18:25:00+00:00,537.5,538.0599975585938,537.1699829101562,537.3099975585938,373658
2025-04-15 18:30:00+00:00,538.27001953125,538.3300170898438,537.5499877929688,537.5800170898438,398608
2025-04-15 18:35:00+00:00,537.9299926757812,538.4400024414062,537.6199951171875,538.0798950195312,491287
2025-04-15 18:40:00+00:00,538.6599731445312,538.7100219726562,537.780029296875,537.94970703125,466802
2025-04-15 18:45:00+00:00,538.4000244140625,539.2100219726562,538.260009765625,538.6699829101562,479265
2025-04-15 18:50:00+00:00,538.489990234375,538.5800170898438,538.0,538.4749755859375,814436
2025-04-15 18:55:00+00:00,538.6300048828125,538.989990234375,538.4299926757812,538.489990234375,412118
2025-04-15 19:00:00+00:00,538.4600219726562,538.73828125,538.02001953125,538.6300048828125,373193
2025-04-15 19:05:00+00:00,538.3200073242188,538.669921875,538.1199951171875,538.4849853515625,238405
2025-04-15 19:10:00+00:00,538.969970703125,539.2000122070312,538.0800170898438,538.3200073242188,2719915
2025-04-15 19:15:00+00:00,539.1300048828125,539.2899780273438,538.8200073242188,538.97998046875,504273
2025-04-15 19:20:00+00:00,538.5399780273438,539.239990234375,538.3699951171875,539.1199951171875,383693
2025-04-15 19:25:00+00:00,538.3433837890625,538.530029296875,537.8350219726562,538.530029296875,552012
2025-04-15 19:30:00+00:00,538.260009765625,538.6849975585938,538.0499877929688,538.3599853515625,693747
2025-04-15 19:35:00+00:00,537.9500122070312,538.6500244140625,537.8018798828125,538.2000122070312,663233
2025-04-15 19:40:00+00:00,538.1300048828125,538.3900146484375,537.7999877929688,538.0499877929688,441106
2025-04-15 19:45:00+00:00,537.760009765625,538.219970703125,537.1400146484375,538.1400146484375,1154232
2025-04-15 19:50:00+00:00,538.3200073242188,538.72998046875,537.5499877929688,537.77001953125,1573641
2025-04-15 19:55:00+00:00,537.72998046875,538.3499755859375,537.719970703125,538.3200073242188,3452768
2025-04-16 13:30:00+00:00,532.8800048828125,533.3099975585938,531.5700073242188,531.6799926757812,3679858
2025-04-16 13:35:00+00:00,533.1699829101562,533.8599853515625,532.4299926757812,532.8300170898438,811930
2025-04-16 13:40:00+00:00,532.530029296875,533.4199829101562,532.3538208007812,533.1400146484375,849901
2025-04-16 13:45:00+00:00,531.7697143554688,532.75,531.3900146484375,532.5900268554688,917883
2025-04-16 13:50:00+00:00,530.5349731445312,531.8800048828125,530.1900024414062,531.719970703125,1362994
2025-04-16 13:55:00+00:00,529.9199829101562,531.2899169921875,529.9199829101562,530.5,753601
2025-04-16 14:00:00+00:00,530.4149780273438,530.6397705078125,529.6500244140625,530.1799926757812,610096
2025-04-16 14:05:00+00:00,531.239990234375,531.5601806640625,530.4000244140625,530.4500122070312,729827
2025-04-16 14:10:00+00:00,530.1500244140625,531.469970703125,530.1500244140625,531.1900024414062,590067
2025-04-16 14:15:00+00:00,530.530029296875,530.5800170898438,529.969970703125,530.1849975585938,495618
2025-04-16 14:20:00+00:00,531.5377807617188,531.5399780273438,530.2000122070312,530.47998046875,537648
2025-04-16 14:25:00+00:00,531.77001953125,532.2100219726562,531.25,531.5,640991
2025-04-16 14:30:00+00:00,532.0999755859375,532.1599731445312,531.3049926757812,531.760009765625,427801
2025-04-16 14:35:00+00:00,532.0999755859375,532.27001953125,531.3392944335938,532.1199951171875,590705
2025-04-16 14:40:00+00:00,532.739990234375,532.9600219726562,532.0,532.0999755859375,499956
2025-04-16 14:45:00+00:00,532.0700073242188,532.75,532.02001953125,532.719970703125,351187
2025-04-16 14:50:00+00:00,532.0549926757812,532.5999755859375,531.97998046875,532.0601196289062,253845
2025-04-16 14:55:00+00:00,532.27001953125,532.4500122070312,531.5399780273438,532.02001953125,572883
2025-04-16 15:00:00+00:00,532.030029296875,532.924072265625,532.030029296875,532.2899780273438,1434488
2025-04-16 15:05:00+00:00,532.72998046875,532.8599853515625,531.9111938476562,532.1099853515625,333860
2025-04-16 15:10:00+00:00,532.6900024414062,533.0800170898438,532.5399780273438,532.760009765625,707383
2025-04-16 15:15:00+00:00,532.3699951171875,532.8800048828125,531.8900146484375,532.72998046875,315064
2025-04-16 15:20:00+00:00,534.4409790039062,534.4600219726562,532.1500244140625,532.3800048828125,717227
2025-04-16 15:25:00+00:00,534.6400146484375,535.1099853515625,534.375,534.4500122070312,797906
2025-04-16 15:30:00+00:00,534.3599853515625,534.72998046875,533.8099975585938,534.6599731445312,465680
2025-04-16 15:35:00+00:00,533.889892578125,534.4600219726562,533.6900024414062,534.3900146484375,354200
2025-04-16 15:40:00+00:00,533.27001953125,533.8800048828125,533.0999755859375,533.8699951171875,493395
2025-04-16 15:45:00+00:00,532.6500244140625,533.4398803710938,532.5999755859375,533.280029296875,310709
2025-04-16 15:50:00+00:00,532.1400146484375,532.8599853515625,532.030029296875,532.6403198242188,1684986
2025-04-16 15:55:00+00:00,531.7100219726562,532.3699951171875,531.3800048828125,532.155029296875,455515
2025-04-16 16:00:00+00:00,531.780029296875,531.8699951171875,531.1699829101562,531.72998046875,431716
2025-04-16 16:05:00+00:00,531.4500122070312,531.780029296875,530.7650146484375,531.780029296875,628279
2025-04-16 16:10:00+00:00,531.489990234375,531.8599853515625,531.219970703125,531.4400024414062,514345
2025-04-16 16:15:00+00:00,531.47998046875,531.760009765625,531.1199951171875,531.5,281625
2025-04-16 16:20:00+00:00,531.469970703125,531.5499877929688,530.9301147460938,531.4400024414062,301911
2025-04-16 16:25:00+00:00,531.5050048828125,531.7999877929688,531.25,531.469970703125,242056
2025-04-16 16:30:00+00:00,532.02001953125,532.0700073242188,531.3001098632812,531.5,965976
2025-04-16 16:35:00+00:00,530.9500122070312,532.1199951171875,530.7899780273438,532.030029296875,468625
2025-04-16 16:40:00+00:00,531.489990234375,531.5407104492188,530.530029296875,530.9199829101562,619669
2025-04-16 16:45:00+00:00,530.989990234375,531.5800170898438,530.7249755859375,531.489990234375,598328
2025-04-16 16:50:00+00:00,531.0900268554688,531.1900024414062,530.6746826171875,530.8300170898438,224895
