Datetime,Close,High,Low,Open,Volume
,TSLA,TSLA,TSLA,TSLA,TSLA
2025-04-11 15:50:00+00:00,244.3780975341797,244.82000732421875,243.6999969482422,244.1999969482422,989791
2025-04-11 15:55:00+00:00,244.875,245.5,244.38319396972656,244.49000549316406,883602
2025-04-11 16:00:00+00:00,244.12890625,245.07000732421875,243.25999450683594,244.8800048828125,1379920
2025-04-11 16:05:00+00:00,243.69639587402344,244.99000549316406,243.3699951171875,244.19219970703125,1551254
2025-04-11 16:10:00+00:00,244.1999969482422,244.82000732421875,243.47999572753906,243.6999969482422,945765
2025-04-11 16:15:00+00:00,244.52999877929688,244.8000030517578,243.85009765625,244.19000244140625,939710
2025-04-11 16:20:00+00:00,242.77999877929688,244.60000610351562,242.75999450683594,244.43499755859375,932441
2025-04-11 16:25:00+00:00,242.22000122070312,243.03990173339844,241.36289978027344,242.80999755859375,1671666
2025-04-11 16:30:00+00:00,245.12100219726562,245.5800018310547,242.2010040283203,242.22500610351562,2709642
2025-04-11 16:35:00+00:00,246.46499633789062,247.13999938964844,245.12010192871094,245.20440673828125,1878826
2025-04-11 16:40:00+00:00,248.0,248.25,245.98390197753906,246.47500610351562,1790605
2025-04-11 16:45:00+00:00,249.65499877929688,249.74000549316406,247.5,248.0500030517578,1751462
2025-04-11 16:50:00+00:00,250.97000122070312,251.22000122070312,249.00669860839844,249.59500122070312,2137791
2025-04-11 16:55:00+00:00,249.07119750976562,251.14999389648438,248.8000030517578,250.94000244140625,1727371
2025-04-11 17:00:00+00:00,248.91990661621094,249.52000427246094,247.35000610351562,249.0,1662497
2025-04-11 17:05:00+00:00,248.97000122070312,249.97999572753906,248.27499389648438,248.8699951171875,1332057
2025-04-11 17:10:00+00:00,248.28250122070312,249.11500549316406,247.77000427246094,248.97999572753906,1017552
2025-04-11 17:15:00+00:00,246.7283935546875,248.9600067138672,246.25999450683594,248.26629638671875,1256376
2025-04-11 17:20:00+00:00,246.31500244140625,247.6300048828125,246.00999450683594,246.6199951171875,1184742
2025-04-11 17:25:00+00:00,245.52499389648438,246.8000030517578,245.3101043701172,246.3000030517578,1162802
2025-04-11 17:30:00+00:00,246.47999572753906,246.55409240722656,245.05999755859375,245.52980041503906,1088779
2025-04-11 17:35:00+00:00,247.75,247.8603057861328,245.5800018310547,246.49000549316406,1282088
2025-04-11 17:40:00+00:00,248.90499877929688,249.4499969482422,247.38999938964844,247.74899291992188,1708354
2025-04-11 17:45:00+00:00,249.2987060546875,249.36990356445312,247.4199981689453,248.9499969482422,1473924
2025-04-11 17:50:00+00:00,249.66900634765625,250.4199981689453,248.6699981689453,249.1300048828125,1360573
2025-04-11 17:55:00+00:00,249.75999450683594,250.05999755859375,249.18600463867188,249.74000549316406,1142419
2025-04-11 18:00:00+00:00,249.86459350585938,250.0500030517578,249.01010131835938,249.67010498046875,945143
2025-04-11 18:05:00+00:00,248.8000030517578,250.13999938964844,248.55499267578125,249.86000061035156,922490
2025-04-11 18:10:00+00:00,248.97999572753906,249.9499053955078,248.2700958251953,248.82000732421875,912860
2025-04-11 18:15:00+00:00,248.1199951171875,249.61000061035156,247.77999877929688,248.97340393066406,855407
2025-04-11 18:20:00+00:00,248.19000244140625,248.60000610351562,247.38999938964844,248.02000427246094,856847
2025-04-11 18:25:00+00:00,248.52999877929688,248.63479614257812,247.27000427246094,248.19000244140625,795651
2025-04-11 18:30:00+00:00,248.5800018310547,249.27999877929688,248.45010375976562,248.57000732421875,693971
2025-04-11 18:35:00+00:00,248.6699981689453,249.39999389648438,248.13999938964844,248.50250244140625,787881
2025-04-11 18:40:00+00:00,248.67999267578125,249.1999969482422,248.37130737304688,248.69000244140625,539152
2025-04-11 18:45:00+00:00,248.8695068359375,249.23989868164062,248.61000061035156,248.69000244140625,554465
2025-04-11 18:50:00+00:00,247.71499633789062,248.91000366210938,246.8800048828125,248.83749389648438,1062897
2025-04-11 18:55:00+00:00,246.90249633789062,248.0500030517578,246.57000732421875,247.69000244140625,827053
2025-04-11 19:00:00+00:00,248.17999267578125,248.39999389648438,246.80889892578125,246.88250732421875,1149976
2025-04-11 19:05:00+00:00,249.39639282226562,249.4763946533203,247.7301025390625,248.1999969482422,1033225
2025-04-11 19:10:00+00:00,250.42999267578125,250.74989318847656,249.22109985351562,249.39999389648438,1289456
2025-04-11 19:15:00+00:00,250.8218994140625,250.85499572753906,249.25,250.4044952392578,1120723
2025-04-11 19:20:00+00:00,251.1300048828125,251.46200561523438,250.32000732421875,250.8000030517578,1190217
2025-04-11 19:25:00+00:00,250.4149932861328,251.24000549316406,250.16000366210938,251.125,1072474
2025-04-11 19:30:00+00:00,249.38999938964844,250.52999877929688,249.30470275878906,250.3699951171875,1145817
2025-04-11 19:35:00+00:00,249.79800415039062,249.8000030517578,248.70010375976562,249.42999267578125,1096612
2025-04-11 19:40:00+00:00,250.5211944580078,250.54949951171875,249.54010009765625,249.74000549316406,974289
2025-04-11 19:45:00+00:00,250.47349548339844,250.64830017089844,249.5500030517578,250.48500061035156,1017387
2025-04-11 19:50:00+00:00,250.6199951171875,250.9499969482422,249.52000427246094,250.5500030517578,1422880
2025-04-11 19:55:00+00:00,252.17999267578125,252.32000732421875,250.63999938964844,250.63999938964844,3336736
2025-04-14 13:30:00+00:00,259.32550048828125,261.79998779296875,258.0,258.32501220703125,7314468
2025-04-14 13:35:00+00:00,257.125,259.739501953125,256.6400146484375,259.3299865722656,2515421
2025-04-14 13:40:00+00:00,255.2899932861328,257.46978759765625,253.3000946044922,257.3699951171875,2777824
2025-04-14 13:45:00+00:00,254.5601043701172,255.0561065673828,252.4600067138672,254.37130737304688,2446067
2025-04-14 13:50:00+00:00,256.4949951171875,256.8299865722656,254.5301055908203,254.67869567871094,2093215
2025-04-14 13:55:00+00:00,256.3500061035156,257.3500061035156,255.57000732421875,256.47021484375,1479487
2025-04-14 14:00:00+00:00,259.010009765625,259.4454040527344,256.3550109863281,256.3550109863281,2043619
2025-04-14 14:05:00+00:00,258.0799865722656,259.54998779296875,257.79998779296875,258.9501037597656,1571279
2025-04-14 14:10:00+00:00,257.6400146484375,258.25,257.25,258.1499938964844,1295429
2025-04-14 14:15:00+00:00,256.84759521484375,258.010009765625,255.58999633789062,257.6700134277344,1494617
2025-04-14 14:20:00+00:00,256.20001220703125,257.1758117675781,255.25,256.7749938964844,1170869
2025-04-14 14:25:00+00:00,257.2650146484375,257.5,254.97000122070312,256.20001220703125,1430036
2025-04-14 14:30:00+00:00,257.2300109863281,257.9599914550781,256.42999267578125,257.2650146484375,1261404
2025-04-14 14:35:00+00:00,258.2049865722656,258.3900146484375,256.8999938964844,257.2300109863281,1055127
2025-04-14 14:40:00+00:00,256.5899963378906,258.57000732421875,256.3999938964844,258.2149963378906,1147199
2025-04-14 14:45:00+00:00,256.55999755859375,256.8500061035156,255.4499969482422,256.6300048828125,1131546
2025-04-14 14:50:00+00:00,257.20989990234375,257.5,256.489990234375,256.5849914550781,828904
2025-04-14 14:55:00+00:00,255.4499969482422,257.30999755859375,255.30999755859375,257.20001220703125,1044259
2025-04-14 15:00:00+00:00,254.46499633789062,255.6999969482422,254.3000030517578,255.41000366210938,1275910
2025-04-14 15:05:00+00:00,253.43789672851562,254.6988067626953,253.17999267578125,254.52000427246094,1507349
2025-04-14 15:10:00+00:00,251.9149932861328,254.17999267578125,251.6999969482422,253.41000366210938,1837583
2025-04-14 15:15:00+00:00,251.7050018310547,252.14999389648438,251.0399932861328,251.9149932861328,1388929
2025-04-14 15:20:00+00:00,251.00999450683594,251.8300018310547,250.8000030517578,251.72000122070312,1263982
2025-04-14 15:25:00+00:00,248.93499755859375,251.3300018310547,248.58999633789062,251.02000427246094,2090533
2025-04-14 15:30:00+00:00,249.82530212402344,250.27999877929688,248.83999633789062,248.9499969482422,1385271
2025-04-14 15:35:00+00:00,248.5850067138672,250.02999877929688,247.67999267578125,249.89999389648438,1428102
2025-04-14 15:40:00+00:00,249.32000732421875,249.41000366210938,247.84010314941406,248.60499572753906,1168663
2025-04-14 15:45:00+00:00,249.00999450683594,249.3300018310547,247.75,249.3000030517578,1180253
2025-04-14 15:50:00+00:00,249.67999267578125,249.85850524902344,248.10000610351562,248.97000122070312,1166072
2025-04-14 15:55:00+00:00,249.0948028564453,250.47000122070312,248.92010498046875,249.6999969482422,1208200
2025-04-14 16:00:00+00:00,249.32000732421875,249.76890563964844,248.33999633789062,249.10000610351562,797906
2025-04-14 16:05:00+00:00,248.3000030517578,249.60000610351562,247.9613037109375,249.33999633789062,847819
2025-04-14 16:10:00+00:00,247.5449981689453,248.75,246.2801055908203,248.30999755859375,1593748
2025-04-14 16:15:00+00:00,248.03379821777344,248.68899536132812,246.52999877929688,247.58999633789062,1514111
2025-04-14 16:20:00+00:00,248.30999755859375,249.47079467773438,247.58999633789062,247.97369384765625,1477852
2025-04-14 16:25:00+00:00,247.0050048828125,248.64120483398438,246.91700744628906,248.38999938964844,832596
2025-04-14 16:30:00+00:00,248.881103515625,248.9499969482422,246.6300048828125,246.9499969482422,979196
2025-04-14 16:35:00+00:00,248.6750030517578,249.67999267578125,248.45339965820312,248.90679931640625,980222
2025-04-14 16:40:00+00:00,248.75999450683594,249.13999938964844,248.13299560546875,248.69200134277344,714690
2025-04-14 16:45:00+00:00,248.3636016845703,248.97000122070312,248.1300048828125,248.77999877929688,524039
2025-04-14 16:50:00+00:00,247.4600067138672,248.41000366210938,246.57000732421875,248.35499572753906,945193
2025-04-14 16:55:00+00:00,246.26499938964844,247.65379333496094,245.92999267578125,247.43499755859375,1010998
2025-04-14 17:00:00+00:00,247.67999267578125,248.99330139160156,246.0500030517578,246.26499938964844,1365393
2025-04-14 17:05:00+00:00,248.4615936279297,248.75,247.39010620117188,247.69000244140625,737504
2025-04-14 17:10:00+00:00,247.76449584960938,248.74989318847656,247.32000732421875,248.47000122070312,925071
2025-04-14 17:15:00+00:00,248.4499969482422,248.47000122070312,247.22279357910156,247.7635040283203,620470
2025-04-14 17:20:00+00:00,248.9949951171875,249.23800659179688,248.0399932861328,248.44949340820312,727500
2025-04-14 17:25:00+00:00,247.99000549316406,248.9550018310547,247.67160034179688,248.9550018310547,636018
2025-04-14 17:30:00+00:00,247.97999572753906,248.35000610351562,247.20120239257812,247.97000122070312,597249
2025-04-14 17:35:00+00:00,248.0800018310547,248.49339294433594,247.69000244140625,247.92999267578125,577318
2025-04-14 17:40:00+00:00,247.69500732421875,248.4499969482422,247.38999938964844,248.03500366210938,557893
2025-04-14 17:45:00+00:00,248.07000732421875,248.19239807128906,247.1999969482422,247.72760009765625,552269
2025-04-14 17:50:00+00:00,248.8000030517578,249.2100067138672,247.9499969482422,248.0500030517578,798521
2025-04-14 17:55:00+00:00,249.0500030517578,249.3699951171875,248.57110595703125,248.75289916992188,610071
2025-04-14 18:00:00+00:00,249.5,249.73370361328125,248.92190551757812,249.0050048828125,728399
2025-04-14 18:05:00+00:00,249.39999389648438,249.89999389648438,249.07000732421875,249.4906005859375,586928
2025-04-14 18:10:00+00:00,248.61000061035156,249.36929321289062,248.3000030517578,249.3249969482422,596424
2025-04-14 18:15:00+00:00,249.125,249.3000030517578,248.2200927734375,248.66000366210938,524452
2025-04-14 18:20:00+00:00,249.49000549316406,249.72999572753906,249.0500030517578,249.10000610351562,529424
2025-04-14 18:25:00+00:00,249.19000244140625,249.6999969482422,249.13999938964844,249.50999450683594,383733
2025-04-14 18:30:00+00:00,249.35000610351562,249.69749450683594,248.85000610351562,249.23289489746094,515089
2025-04-14 18:35:00+00:00,250.3300018310547,250.39999389648438,249.24139404296875,249.3300018310547,930847
2025-04-14 18:40:00+00:00,251.41000366210938,251.9199981689453,250.1300048828125,250.35499572753906,1348671
2025-04-14 18:45:00+00:00,251.9550018310547,252.17999267578125,251.00010681152344,251.3699951171875,1194299
2025-04-14 18:50:00+00:00,251.58299255371094,252.2899932861328,251.3800048828125,252.0,814463
2025-04-14 18:55:00+00:00,251.25999450683594,251.68460083007812,250.88999938964844,251.5050048828125,796459
2025-04-14 19:00:00+00:00,252.0,252.0500030517578,250.82000732421875,251.2550048828125,936049
2025-04-14 19:05:00+00:00,253.2904052734375,253.3800048828125,251.91000366210938,252.02499389648438,1232088
2025-04-14 19:10:00+00:00,253.64999389648438,254.08999633789062,252.77999877929688,253.30999755859375,1070529
2025-04-14 19:15:00+00:00,253.11000061035156,253.73989868164062,252.7899932861328,253.6999969482422,807169
2025-04-14 19:20:00+00:00,253.79190063476562,253.99000549316406,252.85000610351562,253.1300048828125,761995
2025-04-14 19:25:00+00:00,253.43609619140625,254.14999389648438,253.1999969482422,253.81500244140625,762085
2025-04-14 19:30:00+00:00,254.05999755859375,254.3300018310547,253.35000610351562,253.44000244140625,906528
2025-04-14 19:35:00+00:00,255.0355987548828,255.0594024658203,253.72999572753906,254.0800018310547,1163658
2025-04-14 19:40:00+00:00,255.3249969482422,256.0,254.8699951171875,255.02000427246094,1383898
2025-04-14 19:45:00+00:00,254.5500030517578,255.4499053955078,254.10000610351562,255.35000610351562,1121403
2025-04-14 19:50:00+00:00,253.67149353027344,254.47999572753906,253.1427001953125,254.47999572753906,1538610
2025-04-14 19:55:00+00:00,252.36000061035156,253.77999877929688,251.9199981689453,253.6999969482422,2431377
2025-04-15 13:30:00+00:00,250.82000732421875,251.1999969482422,247.5500030517578,249.86000061035156,5694263
2025-04-15 13:35:00+00:00,253.14999389648438,253.35000610351562,249.9600067138672,250.94000244140625,2555976
2025-04-15 13:40:00+00:00,253.27920532226562,254.3699951171875,252.27000427246094,253.14999389648438,2219125
2025-04-15 13:45:00+00:00,254.71890258789062,255.57000732421875,252.7449951171875,253.27000427246094,2094470
2025-04-15 13:50:00+00:00,254.78750610351562,255.69000244140625,254.36050415039062,254.75,1770587
2025-04-15 13:55:00+00:00,254.58999633789062,255.75,253.960205078125,254.77999877929688,1662036
2025-04-15 14:00:00+00:00,255.67559814453125,256.66900634765625,254.10000610351562,254.52999877929688,2013338
2025-04-15 14:05:00+00:00,255.9499969482422,257.1000061035156,255.3800048828125,255.6199951171875,1862064
2025-04-15 14:10:00+00:00,256.489990234375,257.45001220703125,255.4600067138672,255.94000244140625,1896477
2025-04-15 14:15:00+00:00,254.35780334472656,257.8599853515625,254.0800018310547,256.44500732421875,2479891
2025-04-15 14:20:00+00:00,254.64999389648438,256.5899963378906,253.3737030029297,254.27000427246094,2244149
2025-04-15 14:25:00+00:00,254.11000061035156,254.99180603027344,253.41099548339844,254.64999389648438,1546201
2025-04-15 14:30:00+00:00,255.75799560546875,255.97999572753906,254.14920043945312,254.14920043945312,1221523
2025-04-15 14:35:00+00:00,255.3175048828125,256.1400146484375,254.85000610351562,255.71200561523438,1070159
2025-04-15 14:40:00+00:00,258.212890625,258.75,255.0,255.31500244140625,2241239
2025-04-15 14:45:00+00:00,256.9949951171875,258.2200012207031,256.1700134277344,258.1600036621094,1611171
2025-04-15 14:50:00+00:00,256.82000732421875,257.4898986816406,256.2535095214844,256.989990234375,1062155
2025-04-15 14:55:00+00:00,255.79629516601562,257.3299865722656,255.6999969482422,256.9200134277344,1057109
2025-04-15 15:00:00+00:00,256.3599853515625,256.6098937988281,255.54400634765625,255.79750061035156,779413
2025-04-15 15:05:00+00:00,255.50880432128906,256.668701171875,255.02999877929688,256.44989013671875,978838
2025-04-15 15:10:00+00:00,256.44000244140625,256.7699890136719,255.11000061035156,255.46499633789062,911310
2025-04-15 15:15:00+00:00,256.7401123046875,257.17010498046875,256.29998779296875,256.4388122558594,745289
2025-04-15 15:20:00+00:00,256.69500732421875,257.84991455078125,256.54010009765625,256.80999755859375,981347
2025-04-15 15:25:00+00:00,255.22579956054688,256.7900085449219,255.11000061035156,256.7351989746094,956342
2025-04-15 15:30:00+00:00,255.30079650878906,256.1694030761719,255.02999877929688,255.2899932861328,812359
2025-04-15 15:35:00+00:00,254.97000122070312,255.33999633789062,254.0500030517578,255.3000030517578,1069030
2025-04-15 15:40:00+00:00,255.0050048828125,255.37989807128906,254.62100219726562,254.9600067138672,566622
2025-04-15 15:45:00+00:00,254.63999938964844,255.5,254.3000030517578,254.9844970703125,707235
2025-04-15 15:50:00+00:00,255.41900634765625,255.99000549316406,254.0500030517578,254.69369506835938,1022720
2025-04-15 15:55:00+00:00,255.49000549316406,255.5655975341797,254.73019409179688,255.39999389648438,597505
2025-04-15 16:00:00+00:00,256.0,256.0498962402344,255.1999969482422,255.52000427246094,641463
2025-04-15 16:05:00+00:00,255.85499572753906,256.2900085449219,255.41009521484375,255.89999389648438,562626
2025-04-15 16:10:00+00:00,255.6699981689453,256.29998779296875,255.22999572753906,255.85499572753906,504248
2025-04-15 16:15:00+00:00,255.38999938964844,256.1400146484375,255.0500030517578,255.6699981689453,471525
2025-04-15 16:20:00+00:00,255.6042938232422,255.77029418945312,254.83999633789062,255.39999389648438,408346
2025-04-15 16:25:00+00:00,255.22000122070312,255.83999633789062,255.02000427246094,255.6074981689453,392741
2025-04-15 16:30:00+00:00,254.95689392089844,255.64999389648438,254.75999450683594,255.22999572753906,466092
2025-04-15 16:35:00+00:00,254.4550018310547,255.24989318847656,254.4001007080078,255.0,397001
2025-04-15 16:40:00+00:00,255.02000427246094,255.1999969482422,254.27000427246094,254.5,521618
2025-04-15 16:45:00+00:00,254.88499450683594,255.5800018310547,254.60000610351562,255.11070251464844,518132
2025-04-15 16:50:00+00:00,253.64869689941406,254.9429931640625,253.5500030517578,254.85009765625,717208
2025-04-15 16:55:00+00:00,252.68499755859375,253.61000061035156,252.36000061035156,253.61000061035156,1194065
2025-04-15 17:00:00+00:00,252.88009643554688,253.1999969482422,251.89010620117188,252.63999938964844,1101232
2025-04-15 17:05:00+00:00,252.9149932861328,253.35000610351562,252.6999969482422,252.92999267578125,651943
2025-04-15 17:10:00+00:00,252.87989807128906,253.17999267578125,252.4600067138672,252.91000366210938,488940
2025-04-15 17:15:00+00:00,252.8000030517578,253.13999938964844,252.2100067138672,252.89500427246094,598289
2025-04-15 17:20:00+00:00,252.389404296875,253.0399932861328,251.76800537109375,252.77000427246094,647784
2025-04-15 17:25:00+00:00,252.14990234375,252.49000549316406,251.58999633789062,252.36000061035156,584714
2025-04-15 17:30:00+00:00,252.73680114746094,253.02999877929688,251.9199981689453,252.0800018310547,616455
2025-04-15 17:35:00+00:00,253.4261016845703,253.49000549316406,252.27389526367188,252.64999389648438,613996
2025-04-15 17:40:00+00:00,253.58999633789062,253.92990112304688,253.34080505371094,253.4199981689453,626859
2025-04-15 17:45:00+00:00,253.3300018310547,253.69479370117188,252.9499969482422,253.5800018310547,495832
2025-04-15 17:50:00+00:00,252.1739044189453,253.4698944091797,252.13999938964844,253.2924041748047,508245
2025-04-15 17:55:00+00:00,252.66929626464844,252.8699951171875,252.0500030517578,252.13999938964844,496922
2025-04-15 18:00:00+00:00,252.3303985595703,252.89999389648438,252.02000427246094,252.63499450683594,579413
2025-04-15 18:05:00+00:00,252.10000610351562,252.52000427246094,251.75,252.3300018310547,572286
2025-04-15 18:10:00+00:00,251.4971923828125,252.30499267578125,251.25,252.05499267578125,622043
2025-04-15 18:15:00+00:00,251.05960083007812,251.73939514160156,250.89999389648438,251.44000244140625,663136
2025-04-15 18:20:00+00:00,251.6199951171875,251.67999267578125,250.83999633789062,251.05999755859375,592827
2025-04-15 18:25:00+00:00,251.9217071533203,252.19000244140625,251.44000244140625,251.57000732421875,762087
2025-04-15 18:30:00+00:00,252.55999755859375,252.6300048828125,251.82000732421875,251.88250732421875,620348
2025-04-15 18:35:00+00:00,252.2100067138672,252.99989318847656,252.1199951171875,252.60000610351562,558980
2025-04-15 18:40:00+00:00,252.4550018310547,252.51480102539062,252.00999450683594,252.24000549316406,473182
2025-04-15 18:45:00+00:00,252.47999572753906,252.99000549316406,252.1999969482422,252.44000244140625,491267
2025-04-15 18:50:00+00:00,252.4499969482422,252.58889770507812,252.0,252.4600067138672,382388
2025-04-15 18:55:00+00:00,252.3625030517578,252.88999938964844,252.3300018310547,252.38999938964844,428848
2025-04-15 19:00:00+00:00,252.5449981689453,252.64999389648438,252.07000732421875,252.3699951171875,400629
2025-04-15 19:05:00+00:00,252.80499267578125,252.99000549316406,252.4499969482422,252.5,454785
2025-04-15 19:10:00+00:00,253.37989807128906,253.64199829101562,252.39999389648438,252.7899932861328,707415
2025-04-15 19:15:00+00:00,253.22900390625,253.49989318847656,253.06289672851562,253.3800048828125,448940
2025-04-15 19:20:00+00:00,252.9550018310547,253.32000732421875,252.75,253.25,560326
2025-04-15 19:25:00+00:00,252.12969970703125,252.9425048828125,251.66000366210938,252.9425048828125,830924
2025-04-15 19:30:00+00:00,252.32449340820312,252.72000122070312,252.08819580078125,252.11500549316406,517747
2025-04-15 19:35:00+00:00,252.3144989013672,252.6699981689453,252.05999755859375,252.2899932861328,386966
2025-04-15 19:40:00+00:00,252.7899932861328,252.9499969482422,252.5,252.59500122070312,495075
2025-04-15 19:45:00+00:00,252.97000122070312,253.0,252.35000610351562,252.8592987060547,577245
2025-04-15 19:50:00+00:00,253.72000122070312,253.89999389648438,252.8101043701172,252.99000549316406,1171595
2025-04-15 19:55:00+00:00,254.1199951171875,254.2342987060547,253.4508056640625,253.6999969482422,1626874
2025-04-16 13:30:00+00:00,248.89999389648438,250.83999633789062,247.0301055908203,247.69000244140625,5705959
2025-04-16 13:35:00+00:00,249.61000061035156,250.5,248.6199951171875,248.83999633789062,1842127
2025-04-16 13:40:00+00:00,248.72000122070312,250.25,248.66000366210938,249.61000061035156,1316489
2025-04-16 13:45:00+00:00,248.6699981689453,249.44000244140625,247.8800048828125,248.70010375976562,1686790
2025-04-16 13:50:00+00:00,248.39649963378906,249.35409545898438,247.57000732421875,248.63999938964844,1608981
2025-04-16 13:55:00+00:00,247.60330200195312,248.77000427246094,247.57000732421875,248.38999938964844,1331311
2025-04-16 14:00:00+00:00,248.4199981689453,248.63650512695312,247.20899963378906,247.57009887695312,1478547
2025-04-16 14:05:00+00:00,249.41000366210938,249.97999572753906,248.43499755859375,248.43499755859375,1445648
2025-04-16 14:10:00+00:00,249.0399932861328,249.9600067138672,248.99000549316406,249.49989318847656,963704
2025-04-16 14:15:00+00:00,248.64999389648438,249.3000030517578,248.0500030517578,249.0500030517578,1053891
2025-04-16 14:20:00+00:00,249.4871063232422,249.77000427246094,248.44590759277344,248.69000244140625,1007511
2025-04-16 14:25:00+00:00,250.04710388183594,250.58700561523438,249.49000549316406,249.5,1181825
2025-04-16 14:30:00+00:00,249.61000061035156,250.13999938964844,249.1999969482422,250.0500030517578,748141
2025-04-16 14:35:00+00:00,248.97999572753906,250.00999450683594,248.30999755859375,249.60000610351562,1178917
2025-04-16 14:40:00+00:00,250.17999267578125,250.24989318847656,248.8300018310547,248.99679565429688,905729
2025-04-16 14:45:00+00:00,249.25669860839844,250.39199829101562,249.25,250.15499877929688,779706
2025-04-16 14:50:00+00:00,249.25,250.10000610351562,249.00999450683594,249.27000427246094,786337
2025-04-16 14:55:00+00:00,248.86000061035156,249.30999755859375,248.44859313964844,249.24000549316406,1076063
2025-04-16 15:00:00+00:00,248.55039978027344,249.5998992919922,248.50999450683594,248.8800048828125,894774
2025-04-16 15:05:00+00:00,249.1699981689453,249.33999633789062,248.19000244140625,248.57000732421875,795046
2025-04-16 15:10:00+00:00,249.4499969482422,249.72999572753906,248.97999572753906,249.27999877929688,685426
2025-04-16 15:15:00+00:00,248.39999389648438,249.64999389648438,248.1699981689453,249.50999450683594,784668
2025-04-16 15:20:00+00:00,250.33999633789062,250.49000549316406,248.27999877929688,248.4199981689453,1055442
2025-04-16 15:25:00+00:00,250.79989624023438,251.35000610351562,250.30999755859375,250.30999755859375,1117288
2025-04-16 15:30:00+00:00,251.64999389648438,251.97000122070312,250.22000122070312,250.8000030517578,1075411
2025-04-16 15:35:00+00:00,250.89500427246094,251.82589721679688,250.6800994873047,251.72999572753906,745468
2025-04-16 15:40:00+00:00,250.03500366210938,250.977294921875,249.89999389648438,250.86000061035156,796020
2025-04-16 15:45:00+00:00,249.7899932861328,250.3000030517578,249.50999450683594,250.0500030517578,684584
2025-04-16 15:50:00+00:00,249.21499633789062,249.97000122070312,249.0601043701172,249.77000427246094,762667
2025-04-16 15:55:00+00:00,248.6300048828125,249.58999633789062,248.4600067138672,249.22000122070312,982061
2025-04-16 16:00:00+00:00,248.7449951171875,249.00999450683594,248.32000732421875,248.6999969482422,734096
2025-04-16 16:05:00+00:00,247.99009704589844,248.79879760742188,247.7100067138672,248.74000549316406,1085802
2025-04-16 16:10:00+00:00,248.05990600585938,248.49000549316406,247.64999389648438,248.01809692382812,736599
2025-04-16 16:15:00+00:00,247.68209838867188,248.26170349121094,247.25,248.05999755859375,853940
2025-04-16 16:20:00+00:00,247.2512969970703,247.7899932861328,246.67999267578125,247.68190002441406,1056982
